ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated ,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned
Session_ID_2499,No,12,3,0,0,0,1,7,0,0,1,1
Session_ID_2500,Yes,21,6,4,1,0,0,1,0,5,2,1
Session_ID_2501,No,10,2,0,1,1,1,1,1,1,0,1
Session_ID_2502,No,5,1,0,0,0,1,0,0,2,0,1
Session_ID_2503,No,15,3,0,2,0,1,1,1,6,1,1
Session_ID_2504,Yes,20,2,0,6,0,6,1,0,5,0,1
Session_ID_2505,No,18,7,1,2,0,2,2,0,3,1,1
Session_ID_2506,No,22,5,1,0,0,2,1,1,9,1,1
Session_ID_2507,Yes,21,7,11,0,0,0,0,0,0,2,1
Session_ID_2508,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2509,Yes,10,5,1,0,0,0,2,0,1,1,1
Session_ID_2510,No,10,3,0,0,0,0,1,0,3,1,1
Session_ID_2511,Yes,30,5,6,7,0,0,2,0,8,2,1
Session_ID_2512,No,10,1,0,1,0,1,1,0,1,0,1
Session_ID_2513,No,20,0,0,2,0,3,15,0,0,0,1
Session_ID_2514,No,12,8,0,0,0,1,1,0,2,1,1
Session_ID_2515,No,3,0,0,1,0,0,2,0,0,0,1
Session_ID_2516,Yes,1,0,0,0,0,1,0,0,0,0,1
Session_ID_2517,No,7,2,0,1,0,0,3,0,1,0,1
Session_ID_2518,No,132,26,0,3,0,2,89,0,0,1,1
Session_ID_2519,No,8,4,0,0,0,0,2,0,1,1,1
Session_ID_2520,No,8,3,0,1,0,2,1,0,0,1,1
Session_ID_2521,No,23,6,0,2,0,1,2,1,2,1,1
Session_ID_2522,No,34,7,0,1,1,2,7,0,0,1,0
Session_ID_2523,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2524,No,7,1,0,0,0,2,4,0,0,0,1
Session_ID_2525,Yes,13,3,4,1,0,0,0,0,3,2,1
Session_ID_2526,No,5,0,0,1,0,0,1,0,3,0,1
Session_ID_2527,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_2528,No,16,10,0,1,0,0,3,0,1,1,1
Session_ID_2529,No,11,6,0,0,0,1,1,1,2,1,1
Session_ID_2530,No,25,3,2,1,1,1,3,1,10,2,0
Session_ID_2531,Yes,9,5,0,0,0,0,1,0,2,1,1
Session_ID_2532,No,20,2,0,3,0,0,5,0,7,0,1
Session_ID_2533,No,17,5,0,3,1,2,2,0,0,1,0
Session_ID_2534,No,13,6,0,1,0,1,2,0,2,1,1
Session_ID_2535,No,13,0,0,1,1,2,2,0,2,0,0
Session_ID_2536,Yes,9,5,0,0,1,1,2,0,0,1,0
Session_ID_2537,No,20,14,0,0,0,1,1,0,3,1,1
Session_ID_2538,Yes,8,3,0,0,0,0,1,0,2,1,1
Session_ID_2539,No,15,1,0,0,0,4,7,0,2,0,1
Session_ID_2540,No,12,1,0,4,0,3,3,0,0,0,1
Session_ID_2541,No,35,1,0,3,0,1,24,0,1,0,1
Session_ID_2542,Yes,16,6,0,0,0,1,5,0,0,1,1
Session_ID_2543,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_2544,No,8,0,0,1,0,1,5,0,0,0,1
Session_ID_2545,No,4,0,0,1,0,1,0,1,1,0,1
Session_ID_2546,No,10,3,0,3,0,0,4,0,0,1,1
Session_ID_2547,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_2548,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_2549,No,9,4,0,1,0,1,1,0,2,1,1
Session_ID_2550,Yes,11,3,1,2,0,1,1,0,3,1,1
Session_ID_2551,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_2552,No,8,2,0,2,0,2,0,0,2,0,1
Session_ID_2553,Yes,16,1,0,0,1,1,2,1,2,0,0
Session_ID_2554,Yes,11,7,0,0,0,1,2,0,1,1,1
Session_ID_2555,Yes,21,0,0,7,0,0,1,0,4,0,1
Session_ID_2556,No,7,1,0,0,0,0,1,0,5,0,1
Session_ID_2557,No,10,4,0,1,11,2,1,0,1,1,0
Session_ID_2558,Yes,14,5,0,1,1,2,1,1,2,1,0
Session_ID_2559,No,15,3,0,0,0,1,5,1,4,1,1
Session_ID_2560,No,4,1,0,1,0,0,2,0,0,0,1
Session_ID_2561,Yes,42,8,6,18,1,2,1,0,6,2,0
Session_ID_2562,No,12,2,0,2,0,2,5,0,0,0,1
Session_ID_2563,No,5,1,0,1,0,1,2,0,0,0,1
Session_ID_2564,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2565,No,12,0,0,2,0,1,9,0,0,0,1
Session_ID_2566,No,13,7,0,2,0,1,2,0,1,1,1
Session_ID_2567,No,7,0,0,1,0,2,4,0,0,0,1
Session_ID_2568,Yes,7,2,2,0,0,0,1,0,1,2,1
Session_ID_2569,No,6,1,0,1,0,0,2,0,1,0,1
Session_ID_2570,No,5,1,0,2,0,0,1,0,1,0,1
Session_ID_2571,No,10,4,0,2,0,0,2,0,0,1,1
Session_ID_2572,No,7,0,0,0,1,4,2,0,0,0,0
Session_ID_2573,No,65,3,0,1,0,0,14,0,27,1,1
Session_ID_2574,No,11,0,0,1,1,2,2,0,0,0,0
Session_ID_2575,No,6,1,0,0,1,2,1,0,0,0,0
Session_ID_2576,No,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2577,Yes,3,0,0,1,0,0,0,0,1,0,1
Session_ID_2578,Yes,3,1,0,0,0,1,1,0,0,0,1
Session_ID_2579,No,12,6,0,1,0,1,1,1,2,1,1
Session_ID_2580,No,6,1,0,1,0,1,0,1,2,0,1
Session_ID_2581,Yes,3,1,0,0,0,0,1,0,1,0,1
Session_ID_2582,No,100,16,0,2,0,2,60,0,1,1,1
Session_ID_2583,No,14,2,0,0,1,1,4,0,0,0,0
Session_ID_2584,No,13,7,0,1,0,0,2,0,1,1,1
Session_ID_2585,Yes,2,1,0,0,0,0,1,0,0,0,1
Session_ID_2586,Yes,5,1,1,0,0,1,0,0,1,0,1
Session_ID_2587,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2588,Yes,10,0,7,1,0,0,0,0,2,2,1
Session_ID_2589,No,19,13,0,1,0,2,1,0,2,1,1
Session_ID_2590,Yes,4,1,0,0,0,0,0,0,3,0,1
Session_ID_2591,No,2,0,0,0,0,1,0,0,1,0,1
Session_ID_2592,Yes,4,1,1,0,0,0,0,0,1,0,1
Session_ID_2593,No,5,1,0,0,1,1,2,0,0,0,0
Session_ID_2594,Yes,28,5,10,12,0,0,0,0,1,2,1
Session_ID_2595,No,4,1,0,0,0,1,0,1,1,0,1
Session_ID_2596,No,29,1,0,4,0,0,16,0,0,0,1
Session_ID_2597,No,9,0,0,0,0,1,1,0,4,0,1
Session_ID_2598,Yes,21,1,0,3,0,1,7,0,0,0,1
Session_ID_2599,No,7,1,0,4,0,0,1,0,1,0,1
Session_ID_2600,Yes,11,4,0,1,0,0,2,0,2,1,1
Session_ID_2601,No,8,0,0,1,0,1,1,0,2,0,1
Session_ID_2602,No,16,6,0,1,0,4,3,0,0,1,1
Session_ID_2603,No,8,0,0,1,0,2,2,0,1,0,1
Session_ID_2604,No,8,1,0,2,0,2,0,0,3,0,1
Session_ID_2605,No,24,3,1,5,1,4,1,1,6,1,0
Session_ID_2606,No,8,0,0,1,1,2,4,0,0,0,0
Session_ID_2607,No,24,5,10,3,0,1,2,0,2,2,1
Session_ID_2608,No,7,1,0,1,0,2,0,1,2,0,1
Session_ID_2609,Yes,6,1,0,0,0,1,1,0,0,0,1
Session_ID_2610,No,39,3,0,2,0,6,25,0,3,1,1
Session_ID_2611,No,12,6,0,0,1,1,1,1,2,1,0
Session_ID_2612,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_2613,No,16,4,1,1,1,1,0,1,4,1,0
Session_ID_2614,Yes,5,2,0,1,0,0,1,0,1,0,1
Session_ID_2615,No,54,2,0,10,7,10,23,0,1,0,0
Session_ID_2616,No,6,2,0,0,0,1,2,0,1,0,1
Session_ID_2617,No,32,6,3,5,1,6,2,0,8,2,0
Session_ID_2618,No,14,0,0,1,2,3,1,0,6,0,0
Session_ID_2619,Yes,3,12,5,8,0,1,2,1,11,2,1
Session_ID_2620,No,9,1,0,1,1,2,2,0,1,0,0
Session_ID_2621,No,12,4,0,2,0,0,4,0,0,1,1
Session_ID_2622,No,13,2,0,2,0,4,0,2,3,0,1
Session_ID_2623,No,10,2,0,1,1,1,1,1,3,0,0
Session_ID_2624,No,68,28,18,5,1,1,2,1,7,2,0
Session_ID_2625,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2626,No,19,0,0,0,1,3,2,1,12,0,0
Session_ID_2627,No,21,10,0,2,0,0,6,0,0,1,1
Session_ID_2628,No,17,8,0,2,0,1,5,0,0,1,1
Session_ID_2629,No,15,5,0,1,1,1,2,1,4,1,0
Session_ID_2630,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_2631,Yes,18,4,4,4,0,0,0,0,3,2,1
Session_ID_2632,No,7,0,0,1,1,3,0,0,2,0,0
Session_ID_2633,No,8,1,0,0,1,1,1,1,2,0,0
Session_ID_2634,No,7,1,0,3,0,1,0,0,2,0,1
Session_ID_2635,No,7,2,1,0,0,1,1,1,1,0,1
Session_ID_2636,No,13,0,0,4,1,4,2,0,2,0,0
Session_ID_2637,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_2638,No,11,3,0,1,1,1,5,0,0,1,0
Session_ID_2639,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_2640,No,16,2,0,6,0,1,2,0,4,0,1
Session_ID_2641,No,11,2,0,4,0,2,0,0,3,0,1
Session_ID_2642,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_2643,Yes,5,1,0,1,0,0,1,0,2,0,1
Session_ID_2644,Yes,5,1,0,0,0,0,1,0,1,0,1
Session_ID_2645,No,10,1,0,0,0,3,0,1,5,0,1
Session_ID_2646,No,7,3,0,0,0,1,1,0,2,1,1
Session_ID_2647,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2648,No,40,13,12,3,0,1,1,0,7,2,1
Session_ID_2649,No,8,2,0,0,1,1,1,1,1,0,0
Session_ID_2650,No,3,0,0,1,0,1,1,0,0,0,1
Session_ID_2651,No,34,26,3,2,0,0,1,0,2,2,1
Session_ID_2652,No,9,2,1,3,0,1,0,0,2,0,1
Session_ID_2653,Yes,8,2,0,0,0,1,3,0,0,0,1
Session_ID_2654,No,7,0,0,1,0,1,1,0,3,0,1
Session_ID_2655,No,6,1,0,1,0,0,2,0,1,0,1
Session_ID_2656,No,7,1,0,1,0,1,1,0,3,0,1
Session_ID_2657,No,12,6,0,0,1,1,0,1,3,1,1
Session_ID_2658,No,10,4,0,0,0,3,1,1,1,1,1
Session_ID_2659,Yes,6,1,2,0,0,0,1,0,1,0,1
Session_ID_2660,Yes,6,4,0,0,0,0,2,0,0,1,1
Session_ID_2661,No,8,0,0,1,0,0,1,0,2,0,1
Session_ID_2662,No,6,0,0,0,0,1,1,0,2,0,1
Session_ID_2663,No,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2664,Yes,23,7,3,5,0,0,1,0,6,2,1
Session_ID_2665,Yes,39,11,6,0,0,2,4,1,6,2,1
Session_ID_2666,No,8,1,0,2,0,1,0,0,2,0,1
Session_ID_2667,Yes,11,2,0,0,0,0,1,0,4,0,1
Session_ID_2668,No,6,1,0,0,0,1,0,0,4,0,1
Session_ID_2669,No,8,2,0,2,0,1,2,0,1,0,1
Session_ID_2670,Yes,9,6,0,0,0,0,1,0,2,1,1
Session_ID_2671,Yes,13,6,0,1,0,0,4,0,1,1,1
Session_ID_2672,No,7,1,0,1,0,1,1,0,3,0,1
Session_ID_2673,No,19,5,3,2,0,3,1,1,1,2,1
Session_ID_2674,Yes,4,1,1,0,0,0,1,0,1,0,1
Session_ID_2675,No,21,8,1,3,1,1,1,1,3,1,0
Session_ID_2676,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2677,No,5,0,0,1,0,2,2,0,0,0,1
Session_ID_2678,No,10,5,0,0,0,1,1,0,3,1,1
Session_ID_2679,No,13,0,0,2,0,1,1,0,3,0,1
Session_ID_2680,No,8,3,0,0,0,1,1,0,2,1,1
Session_ID_2681,No,10,5,0,2,0,0,1,0,1,1,1
Session_ID_2682,No,9,0,0,3,0,0,6,0,0,0,1
Session_ID_2683,No,6,1,0,2,0,1,1,0,1,0,1
Session_ID_2684,No,15,11,0,0,0,1,1,0,2,1,1
Session_ID_2685,No,21,9,3,2,0,1,4,1,1,2,1
Session_ID_2686,Yes,9,1,2,4,0,0,0,0,1,0,1
Session_ID_2687,No,13,5,0,1,0,2,1,0,3,1,1
Session_ID_2688,No,13,0,0,3,0,0,2,0,1,0,1
Session_ID_2689,Yes,35,5,4,7,0,1,3,0,14,2,1
Session_ID_2690,No,18,8,2,0,1,1,1,1,4,2,0
Session_ID_2691,No,17,9,1,1,0,1,2,1,2,1,1
Session_ID_2692,Yes,14,3,0,0,0,2,2,1,3,1,1
Session_ID_2693,No,13,2,0,1,0,2,4,0,4,0,1
Session_ID_2694,Yes,5,1,0,1,0,1,2,0,0,0,1
Session_ID_2695,No,25,12,4,2,0,1,1,1,2,2,1
Session_ID_2696,No,11,0,0,0,0,1,1,0,2,0,1
Session_ID_2697,No,12,7,0,1,0,1,1,0,2,1,1
Session_ID_2698,Yes,7,2,0,0,0,1,0,0,2,0,1
Session_ID_2699,No,16,9,0,1,0,2,3,0,1,1,1
Session_ID_2700,No,24,16,0,1,1,2,4,0,0,1,0
Session_ID_2701,Yes,11,0,4,1,0,1,1,1,2,0,1
Session_ID_2702,No,3,0,0,2,0,0,1,0,0,0,1
Session_ID_2703,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2704,No,1,0,0,0,0,1,0,0,0,0,1
Session_ID_2705,No,12,7,0,2,0,0,2,0,1,1,1
Session_ID_2706,No,13,3,0,0,0,1,3,0,3,1,1
Session_ID_2707,No,6,1,0,1,0,1,3,0,0,0,1
Session_ID_2708,No,15,1,0,2,0,1,0,0,11,0,1
Session_ID_2709,No,24,0,0,1,2,3,1,0,4,0,0
Session_ID_2710,Yes,10,1,1,1,0,0,2,0,4,0,1
Session_ID_2711,No,46,28,7,3,0,1,2,1,3,2,1
Session_ID_2712,Yes,23,7,0,1,0,0,3,0,7,1,1
Session_ID_2713,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_2714,Yes,10,2,2,3,0,0,0,0,2,2,1
Session_ID_2715,No,31,0,0,0,0,0,2,0,2,0,1
Session_ID_2716,Yes,7,4,0,0,0,0,1,0,0,1,1
Session_ID_2717,No,14,7,0,1,0,2,0,0,3,1,1
Session_ID_2718,Yes,12,2,1,1,0,1,1,1,1,0,1
Session_ID_2719,Yes,5,1,1,1,0,0,0,0,2,0,1
Session_ID_2720,No,12,5,0,0,1,1,1,2,1,1,0
Session_ID_2721,No,11,4,0,3,0,0,4,0,0,1,1
Session_ID_2722,No,31,8,1,1,0,3,3,0,6,1,1
Session_ID_2723,No,10,2,0,0,0,1,0,1,2,0,1
Session_ID_2724,No,15,6,0,2,0,0,1,0,3,1,1
Session_ID_2725,No,13,6,0,3,0,0,1,0,2,1,1
Session_ID_2726,Yes,6,0,0,0,0,0,1,0,0,0,1
Session_ID_2727,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_2728,No,4,0,0,1,0,0,1,0,2,0,1
Session_ID_2729,Yes,7,3,0,1,0,0,0,0,3,1,1
Session_ID_2730,No,8,5,0,1,0,0,2,0,0,1,1
Session_ID_2731,No,8,2,0,1,0,2,2,0,1,0,1
Session_ID_2732,Yes,21,10,7,1,0,0,1,0,1,2,1
Session_ID_2733,No,5,0,0,0,0,1,3,0,1,0,1
Session_ID_2734,No,13,1,0,3,0,2,1,1,5,0,1
Session_ID_2735,No,32,7,6,3,0,0,1,0,5,2,1
Session_ID_2736,Yes,4,1,0,0,0,0,1,0,1,0,1
Session_ID_2737,No,13,0,0,2,1,2,1,0,3,0,0
Session_ID_2738,No,14,4,0,1,0,0,4,0,3,1,1
Session_ID_2739,No,5,0,0,2,0,1,0,0,2,0,1
Session_ID_2740,No,6,1,0,2,0,0,3,0,0,0,1
Session_ID_2741,No,12,1,0,1,1,1,0,0,2,0,0
Session_ID_2742,No,12,5,0,1,1,1,1,1,2,1,0
Session_ID_2743,No,2,0,0,0,0,1,1,0,0,0,1
Session_ID_2744,No,15,6,0,0,0,1,6,0,0,1,1
Session_ID_2745,No,9,2,0,0,1,1,0,2,1,0,0
Session_ID_2746,No,6,0,0,3,0,1,1,0,1,0,1
Session_ID_2747,No,20,1,0,1,0,0,4,0,10,0,1
Session_ID_2748,Yes,7,1,1,1,0,0,0,0,1,0,1
Session_ID_2749,Yes,6,3,0,0,0,0,0,0,3,1,1
Session_ID_2750,No,16,12,0,1,0,0,1,0,1,1,1
Session_ID_2751,No,33,4,0,2,1,1,9,1,10,1,1
Session_ID_2752,No,10,3,2,0,0,0,1,0,2,2,1
Session_ID_2753,No,5,0,0,1,0,1,0,0,2,0,1
Session_ID_2754,Yes,9,1,0,0,0,1,5,0,0,0,1
Session_ID_2755,No,26,6,2,0,0,3,6,2,7,2,1
Session_ID_2756,No,20,1,0,0,0,9,1,1,6,0,1
Session_ID_2757,No,83,6,0,1,1,1,2,0,4,1,0
Session_ID_2758,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2759,No,12,2,0,2,1,3,0,2,2,0,0
Session_ID_2760,No,8,1,0,2,1,2,1,1,0,0,0
Session_ID_2761,No,5,0,0,0,1,2,1,0,1,0,0
Session_ID_2762,No,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2763,Yes,15,0,0,3,0,3,2,0,5,0,1
Session_ID_2764,No,12,0,0,3,1,2,1,2,2,0,0
Session_ID_2765,No,14,9,0,1,0,0,1,0,3,1,1
Session_ID_2766,Yes,10,2,3,0,0,1,0,0,4,2,1
Session_ID_2767,No,6,1,0,1,0,1,0,1,2,0,1
Session_ID_2768,Yes,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2769,No,16,0,0,1,0,1,3,0,4,0,1
Session_ID_2770,No,6,1,0,1,0,1,0,0,3,0,1
Session_ID_2771,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2772,Yes,11,8,0,0,0,1,1,0,1,1,1
Session_ID_2773,No,7,1,0,0,1,1,0,1,2,0,1
Session_ID_2774,No,17,4,0,1,1,1,0,1,2,1,0
Session_ID_2775,No,3,0,0,1,0,1,0,0,1,0,1
Session_ID_2776,Yes,3,0,0,0,0,0,1,0,0,0,1
Session_ID_2777,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2778,No,12,2,1,4,0,0,1,0,2,0,1
Session_ID_2779,No,7,1,0,1,0,0,4,0,0,0,1
Session_ID_2780,No,28,16,0,4,1,2,4,0,0,1,0
Session_ID_2781,Yes,22,7,3,3,0,1,2,0,5,2,1
Session_ID_2782,No,31,0,0,0,0,2,15,0,14,0,1
Session_ID_2783,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2784,Yes,6,8,3,1,0,0,2,0,0,2,1
Session_ID_2785,No,8,3,0,0,0,2,2,0,0,1,1
Session_ID_2786,No,4,0,0,0,0,1,2,0,1,0,1
Session_ID_2787,No,23,0,0,0,0,0,5,0,4,0,1
Session_ID_2788,No,8,1,0,3,0,0,1,0,3,0,1
Session_ID_2789,No,5,0,0,4,0,0,0,0,1,0,1
Session_ID_2790,Yes,30,9,1,4,0,1,1,0,12,1,1
Session_ID_2791,Yes,6,1,0,0,0,0,2,0,1,0,1
Session_ID_2792,No,12,5,0,1,0,1,3,0,1,1,1
Session_ID_2793,No,7,1,0,2,0,1,0,0,3,0,1
Session_ID_2794,No,20,3,0,0,0,10,1,1,5,1,1
Session_ID_2795,Yes,6,2,0,0,0,1,1,0,1,0,1
Session_ID_2796,Yes,8,4,0,1,0,0,1,0,1,1,1
Session_ID_2797,Yes,3,1,0,0,0,1,1,0,0,0,1
Session_ID_2798,No,38,3,0,3,0,3,2,1,6,1,1
Session_ID_2799,Yes,9,7,0,1,0,0,0,0,1,1,1
Session_ID_2800,No,11,4,0,1,1,1,0,1,2,1,1
Session_ID_2801,No,13,2,0,3,0,3,3,0,2,0,1
Session_ID_2802,No,20,5,0,1,0,0,8,0,0,1,1
Session_ID_2803,Yes,7,2,3,0,0,0,1,0,1,2,1
Session_ID_2804,No,6,0,0,1,0,0,1,0,1,0,1
Session_ID_2805,No,7,1,0,0,0,1,4,0,1,0,1
Session_ID_2806,No,9,3,0,0,1,2,3,0,0,1,0
Session_ID_2807,No,8,3,0,0,0,1,1,0,2,1,1
Session_ID_2808,No,10,4,0,1,1,1,1,1,1,1,1
Session_ID_2809,No,15,8,2,1,0,1,1,0,2,2,1
Session_ID_2810,No,15,5,3,3,0,1,0,1,2,2,1
Session_ID_2811,No,7,1,0,1,0,1,1,0,3,0,1
Session_ID_2812,Yes,2,1,0,2,0,2,3,0,0,0,1
Session_ID_2813,No,24,4,0,1,1,4,3,1,9,1,0
Session_ID_2814,Yes,7,1,1,1,0,0,0,0,3,0,1
Session_ID_2815,No,6,1,0,4,0,0,1,0,0,0,1
Session_ID_2816,No,13,6,0,1,0,1,4,0,1,1,1
Session_ID_2817,No,14,4,0,0,0,0,4,0,5,1,1
Session_ID_2818,No,7,1,0,2,0,1,1,0,2,0,1
Session_ID_2819,No,28,14,0,2,0,2,2,0,7,1,1
Session_ID_2820,No,42,11,6,3,0,2,6,1,7,2,1
Session_ID_2821,No,6,1,0,0,0,0,1,0,2,0,1
Session_ID_2822,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2823,No,10,3,0,0,1,1,1,1,3,1,0
Session_ID_2824,No,20,4,1,5,1,3,3,1,0,1,0
Session_ID_2825,No,9,3,0,2,0,0,0,0,2,1,1
Session_ID_2826,No,16,9,0,2,0,2,1,1,1,1,1
Session_ID_2827,Yes,8,2,1,0,0,0,3,0,1,0,1
Session_ID_2828,No,13,5,0,1,0,0,4,0,1,1,1
Session_ID_2829,Yes,7,0,1,3,0,0,0,0,3,0,1
Session_ID_2830,No,8,3,0,1,0,1,1,0,1,1,1
Session_ID_2831,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_2832,No,8,0,0,1,1,1,1,0,1,0,0
Session_ID_2833,No,14,3,4,1,0,1,2,1,1,2,1
Session_ID_2834,No,71,19,28,17,0,0,1,0,5,2,1
Session_ID_2835,No,9,2,0,0,1,1,3,0,2,0,0
Session_ID_2836,Yes,0,1,0,0,0,0,0,0,0,0,1
Session_ID_2837,No,5,1,0,0,0,1,2,0,1,0,1
Session_ID_2838,No,14,2,0,1,1,2,6,0,1,0,0
Session_ID_2839,No,11,3,0,1,1,1,2,1,1,1,1
Session_ID_2840,No,22,7,3,4,1,1,1,1,4,2,0
Session_ID_2841,No,11,2,0,1,0,1,2,0,3,0,1
Session_ID_2842,No,15,2,0,2,0,3,2,1,1,0,1
Session_ID_2843,No,25,3,2,3,0,2,4,2,5,2,1
Session_ID_2844,No,9,2,0,1,1,1,0,1,1,0,0
Session_ID_2845,No,6,1,0,1,0,1,1,0,2,0,1
Session_ID_2846,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2847,Yes,5,0,0,0,0,3,0,0,0,0,1
Session_ID_2848,No,16,6,1,3,0,0,2,0,4,1,1
Session_ID_2849,Yes,13,3,4,1,0,0,1,0,3,2,1
Session_ID_2850,No,28,0,0,0,1,2,3,0,10,0,0
Session_ID_2851,No,14,0,0,8,0,2,0,0,4,0,1
Session_ID_2852,No,12,7,0,0,0,1,1,0,3,1,1
Session_ID_2853,Yes,17,0,0,0,0,0,1,0,1,0,1
Session_ID_2854,No,9,2,0,3,0,1,1,0,2,0,1
Session_ID_2855,No,5,1,0,0,0,1,1,0,2,0,1
Session_ID_2856,No,7,1,0,1,0,1,0,1,2,0,1
Session_ID_2857,Yes,5,3,0,0,0,0,0,0,2,1,1
Session_ID_2858,No,29,0,0,14,1,4,6,0,4,0,0
Session_ID_2859,No,5,1,0,1,0,0,1,0,1,0,1
Session_ID_2860,No,11,1,0,0,0,2,3,0,0,0,1
Session_ID_2861,No,7,0,0,3,0,2,0,0,1,0,1
Session_ID_2862,No,5,1,0,0,0,1,1,0,2,0,1
Session_ID_2863,Yes,9,0,0,1,0,1,1,0,3,0,1
Session_ID_2864,No,5,0,0,0,0,1,1,0,3,0,1
Session_ID_2865,No,6,1,0,1,0,2,0,0,2,0,1
Session_ID_2866,Yes,36,12,7,4,1,1,3,1,5,2,1
Session_ID_2867,Yes,9,4,0,0,0,1,3,0,1,1,1
Session_ID_2868,Yes,3,1,0,1,0,0,0,0,0,0,1
Session_ID_2869,Yes,15,0,0,1,0,1,2,0,0,0,1
Session_ID_2870,Yes,7,4,0,0,0,0,2,0,1,1,1
Session_ID_2871,No,13,1,0,0,0,5,0,2,4,0,1
Session_ID_2872,No,6,2,0,1,0,1,0,0,2,0,1
Session_ID_2873,No,28,3,2,8,1,3,3,1,5,2,1
Session_ID_2874,No,8,1,0,1,0,1,1,0,3,0,1
Session_ID_2875,Yes,6,0,0,0,0,0,1,0,2,0,1
Session_ID_2876,No,15,0,0,1,0,2,1,0,2,0,1
Session_ID_2877,Yes,9,5,0,0,0,1,0,0,3,1,1
Session_ID_2878,No,16,5,1,2,0,0,1,0,6,1,1
Session_ID_2879,No,3,0,0,1,0,1,1,0,0,0,1
Session_ID_2880,No,9,5,0,0,0,1,1,0,2,1,1
Session_ID_2881,No,24,14,2,2,1,2,1,1,1,2,0
Session_ID_2882,No,16,11,0,1,0,1,1,0,2,1,1
Session_ID_2883,No,12,0,0,2,2,4,0,0,4,0,0
Session_ID_2884,Yes,8,1,0,1,0,0,1,0,2,0,1
Session_ID_2885,Yes,24,8,1,0,0,1,3,0,8,1,1
Session_ID_2886,No,15,4,0,1,0,0,3,0,0,1,1
Session_ID_2887,Yes,8,2,0,0,0,0,1,0,2,0,1
Session_ID_2888,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2889,No,7,1,0,1,0,2,0,1,2,0,1
Session_ID_2890,No,13,1,2,2,0,0,0,0,7,0,1
Session_ID_2891,No,20,1,0,2,1,2,2,0,7,0,0
Session_ID_2892,No,10,5,0,1,0,0,1,0,1,1,1
Session_ID_2893,No,28,10,0,2,0,1,3,0,0,1,1
Session_ID_2894,No,26,18,0,1,0,0,4,0,0,1,1
Session_ID_2895,Yes,49,21,12,4,0,0,4,0,5,2,1
Session_ID_2896,No,9,2,0,0,0,3,4,0,0,0,1
Session_ID_2897,No,17,5,0,1,0,0,3,0,3,1,1
Session_ID_2898,Yes,4,0,0,0,0,0,1,0,1,0,1
Session_ID_2899,No,10,5,0,1,0,1,2,0,1,1,1
Session_ID_2900,No,6,1,0,1,0,1,0,0,3,0,1
Session_ID_2901,No,11,6,0,0,0,1,1,0,3,1,1
Session_ID_2902,No,20,4,1,2,1,2,2,0,7,1,0
Session_ID_2903,No,5,0,0,1,0,0,3,0,0,0,1
Session_ID_2904,No,7,0,0,1,0,3,3,0,0,0,1
Session_ID_2905,No,11,3,0,1,0,2,1,0,2,1,1
Session_ID_2906,Yes,14,5,1,1,0,1,1,0,4,1,1
Session_ID_2907,Yes,5,2,0,0,0,0,1,0,1,0,1
Session_ID_2908,No,6,2,0,3,0,0,0,0,1,0,1
Session_ID_2909,Yes,13,0,0,0,0,0,1,0,2,0,0
Session_ID_2910,No,6,0,0,1,0,0,5,0,0,0,1
Session_ID_2911,No,4,0,0,1,0,1,1,0,1,0,1
